"","Postal.Code","Region","Rural.urban"
"66735",9500984,"Chubu","Urban"
"66736",9500951,"Chubu","Urban"
"66737",9500081,"Chubu","Urban"
"66738",9518003,"Chubu","Urban"
"66739",9518065,"Chubu","Urban"
"66740",9518007,"Chubu","Urban"
"66741",9500964,"Chubu","Urban"
"66742",9500925,"Chubu","Urban"
"66743",9501131,"Chubu","Urban"
"66744",9518045,"Chubu","Urban"
"66745",9500871,"Chubu","Urban"
"66746",9500922,"Chubu","Urban"
"66747",9518147,"Chubu","Urban"
"66748",9518121,"Chubu","Urban"
"66749",9518088,"Chubu","Urban"
"66750",9518104,"Chubu","Urban"
"66751",9500082,"Chubu","Urban"
"66752",9501143,"Chubu","Urban"
"66753",9518028,"Chubu","Urban"
"66754",9500923,"Chubu","Urban"
"66755",9518008,"Chubu","Urban"
"66756",9518012,"Chubu","Urban"
"66757",9500973,"Chubu","Urban"
"66758",9500908,"Chubu","Urban"
"66759",9518037,"Chubu","Urban"
"66760",9500994,"Chubu","Urban"
"66761",9501132,"Chubu","Urban"
"66762",9518056,"Chubu","Urban"
"66763",9500145,"Chubu","Urban"
"66764",9500913,"Chubu","Urban"
"66765",9500906,"Chubu","Urban"
"66766",9500912,"Chubu","Urban"
"66767",9518073,"Chubu","Urban"
"66768",9518107,"Chubu","Urban"
"66769",9518114,"Chubu","Urban"
"66770",9500907,"Chubu","Urban"
"66771",9500981,"Chubu","Urban"
"66772",9518082,"Chubu","Urban"
"66773",9500087,"Chubu","Urban"
"66774",9500917,"Chubu","Urban"
"66775",9500943,"Chubu","Urban"
"66776",9500905,"Chubu","Urban"
"66777",9500073,"Chubu","Urban"
"66778",9518032,"Chubu","Urban"
"66779",9500961,"Chubu","Urban"
"66780",9518074,"Chubu","Urban"
"66781",9518072,"Chubu","Urban"
"66782",9500921,"Chubu","Urban"
"66783",9518077,"Chubu","Urban"
"66784",9518145,"Chubu","Urban"
"66785",9518087,"Chubu","Urban"
"66786",9518051,"Chubu","Urban"
"66787",9500972,"Chubu","Urban"
"66788",9518043,"Chubu","Urban"
"66789",9500074,"Chubu","Urban"
"66790",9501133,"Chubu","Urban"
"66791",9518116,"Chubu","Urban"
"66792",9500088,"Chubu","Urban"
"66793",9500078,"Chubu","Urban"
"66794",9500915,"Chubu","Urban"
"66795",9518027,"Chubu","Urban"
"66796",9501145,"Chubu","Urban"
"66797",9518031,"Chubu","Urban"
"66798",9518081,"Chubu","Urban"
"66799",9500991,"Chubu","Urban"
"66800",9501141,"Chubu","Urban"
"66801",9518124,"Chubu","Urban"
"66802",9500866,"Chubu","Urban"
"66803",9500992,"Chubu","Urban"
"66804",9500952,"Chubu","Urban"
"66805",9518106,"Chubu","Urban"
"66806",9518018,"Chubu","Urban"
"66807",9518011,"Chubu","Urban"
"66808",9518048,"Chubu","Urban"
"66809",9518111,"Chubu","Urban"
"66810",9500983,"Chubu","Urban"
"66811",9500083,"Chubu","Urban"
"66812",9500911,"Chubu","Urban"
"66813",9500971,"Chubu","Urban"
"66814",9500965,"Chubu","Urban"
"66815",9518151,"Chubu","Urban"
"66816",9518024,"Chubu","Urban"
"66817",9518132,"Chubu","Urban"
"66818",9500993,"Chubu","Urban"
"66819",9518105,"Chubu","Urban"
"66820",9518053,"Chubu","Urban"
"66821",9501144,"Chubu","Urban"
"66822",9500986,"Chubu","Urban"
"66823",9500953,"Chubu","Urban"
"66824",9500904,"Chubu","Urban"
"66825",9518054,"Chubu","Urban"
"66826",9500954,"Chubu","Urban"
"66827",9518055,"Chubu","Urban"
"66828",9518133,"Chubu","Urban"
"66829",9518076,"Chubu","Urban"
"66830",9518014,"Chubu","Urban"
"66831",9500812,"Chubu","Urban"
"66832",9500914,"Chubu","Urban"
"66833",9500035,"Chubu","Urban"
"66834",9500861,"Chubu","Urban"
"66835",9500057,"Chubu","Urban"
"66836",9500071,"Chubu","Urban"
"66837",9500803,"Chubu","Urban"
"66838",9500062,"Chubu","Urban"
"66839",9500043,"Chubu","Urban"
"66840",9500824,"Chubu","Urban"
"66841",9500047,"Chubu","Urban"
"66842",9500886,"Chubu","Urban"
"66843",9500044,"Chubu","Urban"
"66844",9500837,"Chubu","Urban"
"66845",9500046,"Chubu","Urban"
"66846",9500841,"Chubu","Urban"
"66847",9500853,"Chubu","Urban"
"66848",9500809,"Chubu","Urban"
"66849",9500012,"Chubu","Urban"
"66850",9500067,"Chubu","Urban"
"66851",9500023,"Chubu","Urban"
"66852",9500101,"Chubu","Urban"
"66853",9500002,"Chubu","Urban"
"66854",9500893,"Chubu","Urban"
"66855",9500891,"Chubu","Urban"
"66856",9500027,"Chubu","Urban"
"66857",9500864,"Chubu","Urban"
"66858",9500868,"Chubu","Urban"
"66859",9500034,"Chubu","Urban"
"66860",9500065,"Chubu","Urban"
"66861",9500892,"Chubu","Urban"
"66862",9500813,"Chubu","Urban"
"66863",9500882,"Chubu","Urban"
"66864",9500045,"Chubu","Urban"
"66865",9500064,"Chubu","Urban"
"66866",9500041,"Chubu","Urban"
"66867",9500063,"Chubu","Urban"
"66868",9500053,"Chubu","Urban"
"66869",9500031,"Chubu","Urban"
"66870",9500056,"Chubu","Urban"
"66871",9500161,"Chubu","Urban"
"66872",9500003,"Chubu","Urban"
"66873",9500106,"Chubu","Urban"
"66874",9500823,"Chubu","Urban"
"66875",9500814,"Chubu","Urban"
"66876",9500822,"Chubu","Urban"
"66877",9500851,"Chubu","Urban"
"66878",9500017,"Chubu","Urban"
"66879",9500834,"Chubu","Urban"
"66880",9500005,"Chubu","Urban"
"66881",9500863,"Chubu","Urban"
"66882",9500025,"Chubu","Urban"
"66883",9500884,"Chubu","Urban"
"66884",9500835,"Chubu","Urban"
"66885",9500862,"Chubu","Urban"
"66886",9500867,"Chubu","Urban"
"66887",9500872,"Chubu","Urban"
"66888",9500871,"Chubu","Urban"
"66889",9500051,"Chubu","Urban"
"66890",9500808,"Chubu","Urban"
"66891",9500004,"Chubu","Urban"
"66892",9500052,"Chubu","Urban"
"66893",9500821,"Chubu","Urban"
"66894",9500001,"Chubu","Urban"
"66895",9500011,"Chubu","Urban"
"66896",9500028,"Chubu","Urban"
"66897",9500854,"Chubu","Urban"
"66898",9500811,"Chubu","Urban"
"66899",9500842,"Chubu","Urban"
"66900",9500066,"Chubu","Urban"
"66901",9500801,"Chubu","Urban"
"66902",9500055,"Chubu","Urban"
"66903",9500806,"Chubu","Urban"
"66904",9500836,"Chubu","Urban"
"66905",9500014,"Chubu","Urban"
"66906",9500805,"Chubu","Urban"
"66907",9500042,"Chubu","Urban"
"66908",9500833,"Chubu","Urban"
"66909",9500802,"Chubu","Urban"
"66910",9500026,"Chubu","Urban"
"66911",9500016,"Chubu","Urban"
"66912",9500831,"Chubu","Urban"
"66913",9500883,"Chubu","Urban"
"66914",9500885,"Chubu","Urban"
"66915",9500013,"Chubu","Urban"
"66916",9500054,"Chubu","Urban"
"66917",9500804,"Chubu","Urban"
"66918",9500116,"Chubu","Urban"
"66919",9500852,"Chubu","Urban"
"66920",9500832,"Chubu","Urban"
"66921",9500036,"Chubu","Urban"
"66922",9500015,"Chubu","Urban"
"66923",9500855,"Chubu","Urban"
"66924",9500061,"Chubu","Urban"
"66925",9500021,"Chubu","Urban"
"66926",9500807,"Chubu","Urban"
"66927",9500825,"Chubu","Urban"
"66928",9500000,"Chubu","Urban"
"66929",9500843,"Chubu","Urban"
"66930",9500022,"Chubu","Urban"
"66931",9500032,"Chubu","Urban"
"66932",9500033,"Chubu","Urban"
"66933",9500024,"Chubu","Urban"
"66934",9500881,"Chubu","Urban"
"66935",9503355,"Chubu","Rural"
"66936",9503324,"Chubu","Rural"
"66937",9503135,"Chubu","Rural"
"66938",9503343,"Chubu","Rural"
"66939",9503132,"Chubu","Rural"
"66940",9503367,"Chubu","Rural"
"66941",9500102,"Chubu","Rural"
"66942",9503105,"Chubu","Rural"
"66943",9503112,"Chubu","Rural"
"66944",9503116,"Chubu","Rural"
"66945",9503126,"Chubu","Rural"
"66946",9503335,"Chubu","Rural"
"66947",9503309,"Chubu","Rural"
"66948",9503361,"Chubu","Rural"
"66949",9503102,"Chubu","Rural"
"66950",9503365,"Chubu","Rural"
"66951",9503317,"Chubu","Rural"
"66952",9503362,"Chubu","Rural"
"66953",9503360,"Chubu","Rural"
"66954",9503113,"Chubu","Rural"
"66955",9503373,"Chubu","Rural"
"66956",9503134,"Chubu","Rural"
"66957",9503101,"Chubu","Rural"
"66958",9503114,"Chubu","Rural"
"66959",9503312,"Chubu","Rural"
"66960",9503374,"Chubu","Rural"
"66961",9503115,"Chubu","Rural"
"66962",9503323,"Chubu","Rural"
"66963",9503133,"Chubu","Rural"
"66964",9503376,"Chubu","Rural"
"66965",9503103,"Chubu","Rural"
"66966",9503331,"Chubu","Rural"
"66967",9503328,"Chubu","Rural"
"66968",9503123,"Chubu","Rural"
"66969",9503327,"Chubu","Rural"
"66970",9503315,"Chubu","Rural"
"66971",9503124,"Chubu","Rural"
"66972",9503372,"Chubu","Rural"
"66973",9503334,"Chubu","Rural"
"66974",9503356,"Chubu","Rural"
"66975",9503308,"Chubu","Rural"
"66976",9503307,"Chubu","Rural"
"66977",9503321,"Chubu","Rural"
"66978",9503332,"Chubu","Rural"
"66979",9503306,"Chubu","Rural"
"66980",9503301,"Chubu","Rural"
"66981",9503111,"Chubu","Rural"
"66982",9500000,"Chubu","Rural"
"66983",9503303,"Chubu","Rural"
"66984",9503338,"Chubu","Rural"
"66985",9503336,"Chubu","Rural"
"66986",9503313,"Chubu","Rural"
"66987",9503364,"Chubu","Rural"
"66988",9503326,"Chubu","Rural"
"66989",9503121,"Chubu","Rural"
"66990",9503128,"Chubu","Rural"
"66991",9503125,"Chubu","Rural"
"66992",9503350,"Chubu","Rural"
"66993",9503304,"Chubu","Rural"
"66994",9503377,"Chubu","Rural"
"66995",9503325,"Chubu","Rural"
"66996",9503316,"Chubu","Rural"
"66997",9503352,"Chubu","Rural"
"66998",9503302,"Chubu","Rural"
"66999",9503314,"Chubu","Rural"
"67000",9503368,"Chubu","Rural"
"67001",9503305,"Chubu","Rural"
"67002",9503346,"Chubu","Rural"
"67003",9503322,"Chubu","Rural"
"67004",9503341,"Chubu","Rural"
"67005",9503359,"Chubu","Rural"
"67006",9503357,"Chubu","Rural"
"67007",9503122,"Chubu","Rural"
"67008",9503337,"Chubu","Rural"
"67009",9503358,"Chubu","Rural"
"67010",9503342,"Chubu","Rural"
"67011",9503353,"Chubu","Rural"
"67012",9503366,"Chubu","Rural"
"67013",9503351,"Chubu","Rural"
"67014",9503127,"Chubu","Rural"
"67015",9503375,"Chubu","Rural"
"67016",9503354,"Chubu","Rural"
"67017",9503339,"Chubu","Rural"
"67018",9503363,"Chubu","Rural"
"67019",9503369,"Chubu","Rural"
"67020",9503131,"Chubu","Rural"
"67021",9503344,"Chubu","Rural"
"67022",9503311,"Chubu","Rural"
"67023",9503371,"Chubu","Rural"
"67024",9503345,"Chubu","Rural"
"67025",9503104,"Chubu","Rural"
"67026",9503333,"Chubu","Rural"
"67027",9503381,"Chubu","Rural"
"67028",9500217,"Chubu","Rural"
"67029",9501135,"Chubu","Rural"
"67030",9500169,"Chubu","Rural"
"67031",9500134,"Chubu","Rural"
"67032",9500123,"Chubu","Rural"
"67033",9500145,"Chubu","Rural"
"67034",9500328,"Chubu","Rural"
"67035",9500161,"Chubu","Rural"
"67036",9500112,"Chubu","Rural"
"67037",9500166,"Chubu","Rural"
"67038",9500206,"Chubu","Rural"
"67039",9500142,"Chubu","Rural"
"67040",9501146,"Chubu","Rural"
"67041",9500144,"Chubu","Rural"
"67042",9501143,"Chubu","Rural"
"67043",9500211,"Chubu","Rural"
"67044",9500139,"Chubu","Rural"
"67045",9500323,"Chubu","Rural"
"67046",9500212,"Chubu","Rural"
"67047",9500101,"Chubu","Rural"
"67048",9500140,"Chubu","Rural"
"67049",9500111,"Chubu","Rural"
"67050",9500116,"Chubu","Rural"
"67051",9501132,"Chubu","Rural"
"67052",9500125,"Chubu","Rural"
"67053",9500213,"Chubu","Rural"
"67054",9500121,"Chubu","Rural"
"67055",9500143,"Chubu","Rural"
"67056",9501145,"Chubu","Rural"
"67057",9500130,"Chubu","Rural"
"67058",9500132,"Chubu","Rural"
"67059",9500000,"Chubu","Rural"
"67060",9500152,"Chubu","Rural"
"67061",9500124,"Chubu","Rural"
"67062",9500153,"Chubu","Rural"
"67063",9500102,"Chubu","Rural"
"67064",9500151,"Chubu","Rural"
"67065",9501142,"Chubu","Rural"
"67066",9500107,"Chubu","Rural"
"67067",9500205,"Chubu","Rural"
"67068",9500932,"Chubu","Rural"
"67069",9500154,"Chubu","Rural"
"67070",9500210,"Chubu","Rural"
"67071",9500136,"Chubu","Rural"
"67072",9500208,"Chubu","Rural"
"67073",9500209,"Chubu","Rural"
"67074",9500923,"Chubu","Rural"
"67075",9500135,"Chubu","Rural"
"67076",9500202,"Chubu","Rural"
"67077",9500129,"Chubu","Rural"
"67078",9500147,"Chubu","Rural"
"67079",9500321,"Chubu","Rural"
"67080",9500204,"Chubu","Rural"
"67081",9500105,"Chubu","Rural"
"67082",9500115,"Chubu","Rural"
"67083",9500922,"Chubu","Rural"
"67084",9500131,"Chubu","Rural"
"67085",9500127,"Chubu","Rural"
"67086",9500164,"Chubu","Rural"
"67087",9500157,"Chubu","Rural"
"67088",9500327,"Chubu","Rural"
"67089",9500162,"Chubu","Rural"
"67090",9500141,"Chubu","Rural"
"67091",9500146,"Chubu","Rural"
"67092",9500106,"Chubu","Rural"
"67093",9500103,"Chubu","Rural"
"67094",9501136,"Chubu","Rural"
"67095",9500326,"Chubu","Rural"
"67096",9500843,"Chubu","Rural"
"67097",9500933,"Chubu","Rural"
"67098",9500137,"Chubu","Rural"
"67099",9500156,"Chubu","Rural"
"67100",9500322,"Chubu","Rural"
"67101",9500207,"Chubu","Rural"
"67102",9500167,"Chubu","Rural"
"67103",9501141,"Chubu","Rural"
"67104",9500133,"Chubu","Rural"
"67105",9500114,"Chubu","Rural"
"67106",9501144,"Chubu","Rural"
"67107",9500215,"Chubu","Rural"
"67108",9500138,"Chubu","Rural"
"67109",9500218,"Chubu","Rural"
"67110",9500122,"Chubu","Rural"
"67111",9500841,"Chubu","Rural"
"67112",9501133,"Chubu","Rural"
"67113",9500168,"Chubu","Rural"
"67114",9500149,"Chubu","Rural"
"67115",9500155,"Chubu","Rural"
"67116",9500104,"Chubu","Rural"
"67117",9500214,"Chubu","Rural"
"67118",9500163,"Chubu","Rural"
"67119",9500203,"Chubu","Rural"
"67120",9500329,"Chubu","Rural"
"67121",9500126,"Chubu","Rural"
"67122",9500150,"Chubu","Rural"
"67123",9500113,"Chubu","Rural"
"67124",9500165,"Chubu","Rural"
"67125",9501131,"Chubu","Rural"
"67126",9500325,"Chubu","Rural"
"67127",9500148,"Chubu","Rural"
"67128",9500324,"Chubu","Rural"
"67129",9500201,"Chubu","Rural"
"67130",9501134,"Chubu","Rural"
"67131",9501212,"Chubu","Rural"
"67132",9501305,"Chubu","Rural"
"67133",9501474,"Chubu","Rural"
"67134",9501255,"Chubu","Rural"
"67135",9501256,"Chubu","Rural"
"67136",9501221,"Chubu","Rural"
"67137",9501475,"Chubu","Rural"
"67138",9501466,"Chubu","Rural"
"67139",9501425,"Chubu","Rural"
"67140",9501225,"Chubu","Rural"
"67141",9501244,"Chubu","Rural"
"67142",9501414,"Chubu","Rural"
"67143",9501302,"Chubu","Rural"
"67144",9501311,"Chubu","Rural"
"67145",9501251,"Chubu","Rural"
"67146",9501423,"Chubu","Rural"
"67147",9501231,"Chubu","Rural"
"67148",9501436,"Chubu","Rural"
"67149",9501477,"Chubu","Rural"
"67150",9501235,"Chubu","Rural"
"67151",9501236,"Chubu","Rural"
"67152",9501421,"Chubu","Rural"
"67153",9501434,"Chubu","Rural"
"67154",9501431,"Chubu","Rural"
"67155",9501312,"Chubu","Rural"
"67156",9501441,"Chubu","Rural"
"67157",9501403,"Chubu","Rural"
"67158",9501237,"Chubu","Rural"
"67159",9501218,"Chubu","Rural"
"67160",9501202,"Chubu","Rural"
"67161",9501313,"Chubu","Rural"
"67162",9501216,"Chubu","Rural"
"67163",9501242,"Chubu","Rural"
"67164",9501457,"Chubu","Rural"
"67165",9501467,"Chubu","Rural"
"67166",9501241,"Chubu","Rural"
"67167",9501464,"Chubu","Rural"
"67168",9501454,"Chubu","Rural"
"67169",9501471,"Chubu","Rural"
"67170",9501404,"Chubu","Rural"
"67171",9501417,"Chubu","Rural"
"67172",9501442,"Chubu","Rural"
"67173",9501304,"Chubu","Rural"
"67174",9501444,"Chubu","Rural"
"67175",9501226,"Chubu","Rural"
"67176",9501134,"Chubu","Rural"
"67177",9501473,"Chubu","Rural"
"67178",9501254,"Chubu","Rural"
"67179",9501253,"Chubu","Rural"
"67180",9501465,"Chubu","Rural"
"67181",9501455,"Chubu","Rural"
"67182",9501428,"Chubu","Rural"
"67183",9501224,"Chubu","Rural"
"67184",9501433,"Chubu","Rural"
"67185",9501217,"Chubu","Rural"
"67186",9501453,"Chubu","Rural"
"67187",9501211,"Chubu","Rural"
"67188",9501435,"Chubu","Rural"
"67189",9501446,"Chubu","Rural"
"67190",9501227,"Chubu","Rural"
"67191",9501406,"Chubu","Rural"
"67192",9501209,"Chubu","Rural"
"67193",9501437,"Chubu","Rural"
"67194",9501201,"Chubu","Rural"
"67195",9501447,"Chubu","Rural"
"67196",9501204,"Chubu","Rural"
"67197",9501462,"Chubu","Rural"
"67198",9501426,"Chubu","Rural"
"67199",9501223,"Chubu","Rural"
"67200",9501452,"Chubu","Rural"
"67201",9501463,"Chubu","Rural"
"67202",9501401,"Chubu","Rural"
"67203",9501261,"Chubu","Rural"
"67204",9501412,"Chubu","Rural"
"67205",9501405,"Chubu","Rural"
"67206",9501215,"Chubu","Rural"
"67207",9501208,"Chubu","Rural"
"67208",9501203,"Chubu","Rural"
"67209",9501416,"Chubu","Rural"
"67210",9501344,"Chubu","Rural"
"67211",9501451,"Chubu","Rural"
"67212",9501456,"Chubu","Rural"
"67213",9501476,"Chubu","Rural"
"67214",9501411,"Chubu","Rural"
"67215",9501257,"Chubu","Rural"
"67216",9501245,"Chubu","Rural"
"67217",9501413,"Chubu","Rural"
"67218",9501314,"Chubu","Rural"
"67219",9501262,"Chubu","Rural"
"67220",9501432,"Chubu","Rural"
"67221",9501472,"Chubu","Rural"
"67222",9501424,"Chubu","Rural"
"67223",9501301,"Chubu","Rural"
"67224",9501243,"Chubu","Rural"
"67225",9501247,"Chubu","Rural"
"67226",9501258,"Chubu","Rural"
"67227",9501252,"Chubu","Rural"
"67228",9501200,"Chubu","Rural"
"67229",9501213,"Chubu","Rural"
"67230",9501232,"Chubu","Rural"
"67231",9501222,"Chubu","Rural"
"67232",9501407,"Chubu","Rural"
"67233",9501461,"Chubu","Rural"
"67234",9501422,"Chubu","Rural"
"67235",9501214,"Chubu","Rural"
"67236",9501415,"Chubu","Rural"
"67237",9501246,"Chubu","Rural"
"67238",9501443,"Chubu","Rural"
"67239",9501233,"Chubu","Rural"
"67240",9501445,"Chubu","Rural"
"67241",9501402,"Chubu","Rural"
"67242",9501234,"Chubu","Rural"
"67243",9501303,"Chubu","Rural"
"67244",9502261,"Chubu","Urban"
"67245",9501102,"Chubu","Urban"
"67246",9501123,"Chubu","Urban"
"67247",9502076,"Chubu","Urban"
"67248",9502255,"Chubu","Urban"
"67249",9502146,"Chubu","Urban"
"67250",9518155,"Chubu","Urban"
"67251",9502253,"Chubu","Urban"
"67252",9502028,"Chubu","Urban"
"67253",9501126,"Chubu","Urban"
"67254",9502156,"Chubu","Urban"
"67255",9502022,"Chubu","Urban"
"67256",9502044,"Chubu","Urban"
"67257",9502027,"Chubu","Urban"
"67258",9502033,"Chubu","Urban"
"67259",9502005,"Chubu","Urban"
"67260",9502023,"Chubu","Urban"
"67261",9502145,"Chubu","Urban"
"67262",9502136,"Chubu","Urban"
"67263",9502132,"Chubu","Urban"
"67264",9502172,"Chubu","Urban"
"67265",9501122,"Chubu","Urban"
"67266",9502144,"Chubu","Urban"
"67267",9502011,"Chubu","Urban"
"67268",9518134,"Chubu","Urban"
"67269",9502073,"Chubu","Urban"
"67270",9502042,"Chubu","Urban"
"67271",9502153,"Chubu","Urban"
"67272",9502154,"Chubu","Urban"
"67273",9501103,"Chubu","Urban"
"67274",9502251,"Chubu","Urban"
"67275",9502013,"Chubu","Urban"
"67276",9502157,"Chubu","Urban"
"67277",9502143,"Chubu","Urban"
"67278",9502032,"Chubu","Urban"
"67279",9502072,"Chubu","Urban"
"67280",9502024,"Chubu","Urban"
"67281",9502122,"Chubu","Urban"
"67282",9502171,"Chubu","Urban"
"67283",9502101,"Chubu","Urban"
"67284",9502176,"Chubu","Urban"
"67285",9502256,"Chubu","Urban"
"67286",9501104,"Chubu","Urban"
"67287",9502147,"Chubu","Urban"
"67288",9502201,"Chubu","Urban"
"67289",9502123,"Chubu","Urban"
"67290",9501112,"Chubu","Urban"
"67291",9502075,"Chubu","Urban"
"67292",9502112,"Chubu","Urban"
"67293",9502111,"Chubu","Urban"
"67294",9502124,"Chubu","Urban"
"67295",9502102,"Chubu","Urban"
"67296",9502126,"Chubu","Urban"
"67297",9502141,"Chubu","Urban"
"67298",9501121,"Chubu","Urban"
"67299",9502037,"Chubu","Urban"
"67300",9501101,"Chubu","Urban"
"67301",9501111,"Chubu","Urban"
"67302",9502052,"Chubu","Urban"
"67303",9502051,"Chubu","Urban"
"67304",9502164,"Chubu","Urban"
"67305",9502074,"Chubu","Urban"
"67306",9502264,"Chubu","Urban"
"67307",9502135,"Chubu","Urban"
"67308",9501127,"Chubu","Urban"
"67309",9502138,"Chubu","Urban"
"67310",9501114,"Chubu","Urban"
"67311",9502038,"Chubu","Urban"
"67312",9502252,"Chubu","Urban"
"67313",9502163,"Chubu","Urban"
"67314",9502134,"Chubu","Urban"
"67315",9501124,"Chubu","Urban"
"67316",9502142,"Chubu","Urban"
"67317",9502006,"Chubu","Urban"
"67318",9502055,"Chubu","Urban"
"67319",9502151,"Chubu","Urban"
"67320",9502113,"Chubu","Urban"
"67321",9502254,"Chubu","Urban"
"67322",9502071,"Chubu","Urban"
"67323",9502036,"Chubu","Urban"
"67324",9502025,"Chubu","Urban"
"67325",9502161,"Chubu","Urban"
"67326",9502053,"Chubu","Urban"
"67327",9502152,"Chubu","Urban"
"67328",9502043,"Chubu","Urban"
"67329",9502137,"Chubu","Urban"
"67330",9502177,"Chubu","Urban"
"67331",9502041,"Chubu","Urban"
"67332",9590401,"Chubu","Urban"
"67333",9502031,"Chubu","Urban"
"67334",9502001,"Chubu","Urban"
"67335",9502125,"Chubu","Urban"
"67336",9502131,"Chubu","Urban"
"67337",9502003,"Chubu","Urban"
"67338",9502004,"Chubu","Urban"
"67339",9502162,"Chubu","Urban"
"67340",9502064,"Chubu","Urban"
"67341",9502155,"Chubu","Urban"
"67342",9500000,"Chubu","Urban"
"67343",9502262,"Chubu","Urban"
"67344",9502121,"Chubu","Urban"
"67345",9501106,"Chubu","Urban"
"67346",9502263,"Chubu","Urban"
"67347",9502034,"Chubu","Urban"
"67348",9502035,"Chubu","Urban"
"67349",9501115,"Chubu","Urban"
"67350",9502026,"Chubu","Urban"
"67351",9502045,"Chubu","Urban"
"67352",9502054,"Chubu","Urban"
"67353",9502173,"Chubu","Urban"
"67354",9502175,"Chubu","Urban"
"67355",9502015,"Chubu","Urban"
"67356",9502002,"Chubu","Urban"
"67357",9502133,"Chubu","Urban"
"67358",9501113,"Chubu","Urban"
"67359",9501125,"Chubu","Urban"
"67360",9502061,"Chubu","Urban"
"67361",9502062,"Chubu","Urban"
"67362",9502021,"Chubu","Urban"
"67363",9502014,"Chubu","Urban"
"67364",9502174,"Chubu","Urban"
"67365",9501105,"Chubu","Urban"
"67366",9502012,"Chubu","Urban"
"67367",9502063,"Chubu","Urban"
"67368",9530064,"Chubu","Rural"
"67369",9501342,"Chubu","Rural"
"67370",9590517,"Chubu","Rural"
"67371",9530122,"Chubu","Rural"
"67372",9590412,"Chubu","Rural"
"67373",9590417,"Chubu","Rural"
"67374",9530136,"Chubu","Rural"
"67375",9530063,"Chubu","Rural"
"67376",9501346,"Chubu","Rural"
"67377",9590502,"Chubu","Rural"
"67378",9501324,"Chubu","Rural"
"67379",9590514,"Chubu","Rural"
"67380",9530044,"Chubu","Rural"
"67381",9530078,"Chubu","Rural"
"67382",9590508,"Chubu","Rural"
"67383",9530045,"Chubu","Rural"
"67384",9501341,"Chubu","Rural"
"67385",9530115,"Chubu","Rural"
"67386",9530133,"Chubu","Rural"
"67387",9590437,"Chubu","Rural"
"67388",9501327,"Chubu","Rural"
"67389",9530134,"Chubu","Rural"
"67390",9530033,"Chubu","Rural"
"67391",9530065,"Chubu","Rural"
"67392",9530013,"Chubu","Rural"
"67393",9590415,"Chubu","Rural"
"67394",9530114,"Chubu","Rural"
"67395",9590504,"Chubu","Rural"
"67396",9590435,"Chubu","Rural"
"67397",9530142,"Chubu","Rural"
"67398",9590434,"Chubu","Rural"
"67399",9530043,"Chubu","Rural"
"67400",9530036,"Chubu","Rural"
"67401",9530074,"Chubu","Rural"
"67402",9501325,"Chubu","Rural"
"67403",9501332,"Chubu","Rural"
"67404",9530102,"Chubu","Rural"
"67405",9590506,"Chubu","Rural"
"67406",9530052,"Chubu","Rural"
